sub,Effort1_Risk2,run,trial,RT,dur,StrTime,reward,loss,effort_risk,response
46,2,4,2,0.761332,7.980568,6.519656,2,3,2,4
46,2,4,3,0.471222,4.477456,14.522731,8,1,5,1
46,2,4,4,1.225201,7.492469,19.007788,10,2,5,1
46,2,4,5,0.720327,4.2395,26.510671,4,4,1,4
46,2,4,6,0.617742,5.237765,30.762346,2,6,5,1
46,2,4,7,1.692579,7.48579,36.014323,6,5,3,3
46,2,4,8,0.948839,3.982961,43.517205,12,3,4,2
46,2,4,9,0.725161,7.731491,47.518784,12,1,1,4
46,2,4,10,0.655242,3.978339,55.271764,4,5,3,3
46,2,4,11,1.059646,3.976955,59.2733,4,5,5,1
46,2,4,12,1.848724,5.492007,63.258166,2,1,2,3
46,2,4,13,1.36176,7.490016,68.760239,2,3,3,3
46,2,4,14,1.549843,4.487132,76.263121,2,2,4,1
46,2,4,15,0.737117,4.235185,80.764893,6,1,3,3
46,2,4,16,0.922533,3.983635,85.016485,12,4,1,4
46,2,4,17,0.718304,7.232236,89.018022,4,2,5,1
46,2,4,18,0.953152,5.729301,96.270851,2,4,4,2
46,2,4,19,0.7039,5.477194,102.023061,12,3,2,4
46,2,4,20,0.835544,4.491704,107.50846,8,5,4,2
46,2,4,21,0.740776,3.989867,112.010232,2,3,5,1
46,2,4,22,0.691285,8.988358,116.011728,12,5,1,4
46,2,4,23,0.853841,6.734984,125.015188,10,2,3,3
46,2,4,24,0.899195,5.98234,131.767824,12,3,1,4
46,2,4,25,0.673922,8.480084,137.770089,4,3,5,1
46,2,4,26,0.93965,5.476865,146.273356,12,5,5,1
46,2,4,27,0.684231,3.991376,151.758796,6,1,1,4
46,2,4,28,0.711634,5.239783,155.760377,10,3,3,3
46,2,4,29,0.577677,6.237903,161.012353,6,4,3,3
46,2,4,30,0.590263,5.985422,167.264756,6,6,3,3
46,2,4,31,1.244953,3.983044,173.267061,8,5,2,4
46,2,4,32,0.725421,3.981565,177.2686,8,1,3,3
46,2,4,33,0.854784,3.98007,181.270179,6,2,3,3
46,2,4,34,0.915343,4.478492,185.271674,8,1,4,2
46,2,4,35,0.758611,7.726846,189.773404,4,5,1,4
46,2,4,36,0.737313,6.490375,197.50971,10,1,3,3
46,2,5,1,1.014234,6.460534,0.039746,10,3,5,1
46,2,5,2,0.823021,7.991263,6.508898,2,3,2,4
46,2,5,3,0.645041,4.488342,14.511931,8,1,5,1
46,2,5,4,0.772243,7.486466,19.013703,10,2,5,1
46,2,5,5,0.696383,4.233586,26.516585,4,4,1,4
46,2,5,6,0.606794,5.231934,30.768178,2,6,5,1
46,2,5,7,0.757785,7.479947,36.020195,6,5,3,3
46,2,5,8,1.152851,3.977051,43.52312,12,3,4,3
46,2,5,9,0.972034,7.742249,47.507944,12,1,1,4
46,2,5,10,0.984002,3.989357,55.260923,4,5,3,3
46,2,5,11,0.683514,3.987794,59.262461,4,5,5,1
46,2,5,12,0.781972,5.486138,63.263999,2,1,2,4
46,2,5,13,0.844882,7.484059,68.766112,2,3,3,3
46,2,5,14,0.806983,4.481172,76.268996,2,2,4,2
46,2,5,15,0.866211,4.229319,80.770765,6,1,3,3
46,2,5,16,0.921628,3.977768,85.022359,12,4,1,4
46,2,5,17,1.002081,7.226332,89.023895,4,2,5,1
46,2,5,18,0.682935,5.74007,96.260009,2,4,4,2
46,2,5,19,1.21875,5.48803,102.01222,12,3,2,3
46,2,5,20,0.756645,4.485744,107.514334,8,5,4,2
46,2,5,21,1.21693,3.984007,112.016064,2,3,5,1
46,2,5,22,0.70139,8.98248,116.017602,12,5,1,4
46,2,5,23,0.778923,6.729194,125.021062,10,2,3,3
46,2,5,24,0.652334,5.976595,131.773655,12,3,1,4
46,2,5,25,0.770704,8.490912,137.759289,4,3,5,1
46,2,5,26,0.664376,5.487587,146.262556,12,5,5,1
46,2,5,27,0.722315,3.985493,151.764672,6,1,1,4
46,2,5,28,0.663737,5.233873,155.766208,10,3,3,3
46,2,5,29,0.740727,6.23198,161.018268,6,4,3,3
46,2,5,30,0.592365,5.979591,167.27063,6,6,3,3
46,2,5,31,1.45305,3.977308,173.272935,8,5,2,4
46,2,5,32,0.745082,3.992448,177.257799,8,1,3,3
46,2,5,33,0.646609,3.990789,181.259378,6,2,3,3
46,2,5,34,1.133075,4.489252,185.260917,8,1,4,2
46,2,5,35,0.69339,7.737631,189.762605,4,5,1,4
46,2,5,36,0.71043,6.484462,197.515626,10,1,3,3
48,2,1,1,1.509424,5.704637,0.045557,2,5,3,2
48,2,1,2,1.124512,7.735748,5.764473,2,3,2,1
48,2,1,3,1.218552,4.232704,13.517453,6,6,5,1
48,2,1,4,0.866875,5.23107,17.769044,2,5,5,1
48,2,1,5,1.365938,5.979028,23.021062,10,4,3,3
48,2,1,6,1.049575,5.976672,29.023411,12,4,3,3
48,2,1,7,1.250015,5.491246,35.009002,12,5,3,3
48,2,1,8,0.871859,7.239025,40.511159,10,5,1,3
48,2,1,9,1.081093,7.986269,47.763903,8,1,1,4
48,2,1,10,1.633022,11.483188,55.766979,2,3,1,2
48,2,1,11,1.100601,3.978775,67.2714,12,2,2,4
48,2,1,12,0.920075,4.477298,71.272978,12,6,1,4
48,2,1,13,0.854969,3.992243,75.758036,10,4,1,4
48,2,1,14,1.30846,4.740723,79.759531,4,5,4,1
48,2,1,15,0.992549,5.238877,84.511399,4,3,1,4
48,2,1,16,0.977627,3.986799,89.763374,4,4,4,2
48,2,1,17,1.091088,4.235225,93.764912,10,6,4,1
48,2,1,18,1.19348,5.733622,98.016547,8,2,1,4
48,2,1,19,1.334193,4.481458,103.768798,6,4,3,2
48,2,1,20,1.686489,3.979635,108.270528,8,1,4,2
48,2,1,21,1.235988,3.978235,112.272025,4,1,3,2
48,2,1,22,1.002426,3.976651,116.273604,10,5,3,2
48,2,1,23,0.795573,4.241869,120.258427,6,6,4,2
48,2,1,24,0.994949,4.990111,124.510061,4,6,2,2
48,2,1,25,1.157932,4.988164,129.512024,10,6,5,1
48,2,1,26,0.955064,3.986282,134.513946,6,5,3,2
48,2,1,27,1.420525,7.984689,138.515485,2,6,3,1
48,2,1,28,0.922495,4.231739,146.518519,10,1,3,1
48,2,1,29,1.093844,7.229886,150.770193,4,4,5,1
48,2,1,30,1.010059,7.477228,158.022939,6,2,4,2
48,2,1,31,1.294869,6.991075,165.509148,8,3,1,1
48,2,1,32,0.969207,4.238332,172.511838,6,1,5,1
48,2,1,33,1.096486,3.986762,176.763515,10,3,4,1
48,2,1,34,0.959957,3.985121,180.765052,4,6,5,1
48,2,1,35,1.560493,13.483561,184.766589,8,5,5,1
48,2,1,36,1.209322,5.728421,198.271737,4,5,2,2
48,2,2,1,1.311956,5.72225,0.02801,4,1,1,2
48,2,2,2,1.357464,6.236587,5.763505,12,5,4,2
48,2,2,3,0.998069,3.984154,12.01595,8,5,1,4
48,2,2,4,0.881485,5.982605,16.017488,8,6,5,1
48,2,2,5,0.804221,4.230409,22.019793,12,3,1,4
48,2,2,6,0.921582,4.728696,26.271386,4,3,4,1
48,2,2,7,0.952755,6.226958,31.023211,6,1,2,3
48,2,2,8,1.158032,5.741148,37.258941,2,4,3,2
48,2,2,9,1.058743,7.739104,43.011152,10,1,4,2
48,2,2,10,1.138802,4.235909,50.764172,2,1,1,2
48,2,2,11,1.372214,10.484511,55.015764,4,5,1,3
48,2,2,12,1.613128,4.480243,65.519842,6,6,3,2
48,2,2,13,1.243495,4.478687,70.021529,2,1,2,2
48,2,2,14,0.945719,5.976975,74.523259,2,1,4,2
48,2,2,15,1.431114,8.491252,80.508893,2,4,1,1
48,2,2,16,1.056665,7.237958,89.012202,2,4,5,2
48,2,2,17,1.68804,6.985219,96.264947,12,4,1,3
48,2,2,18,0.908343,4.482607,103.267638,6,5,2,2
48,2,2,19,1.029611,4.230777,107.769368,2,2,1,2
48,2,2,20,0.903938,7.479182,112.021001,2,6,2,3
48,2,2,21,1.289785,4.492937,119.507212,12,1,2,3
48,2,2,22,1.150994,5.241261,124.008981,4,1,2,2
48,2,2,23,1.46694,4.98924,129.261002,12,1,5,1
48,2,2,24,1.200987,3.987367,134.262881,4,2,1,3
48,2,2,25,1.355535,5.985757,138.264419,8,5,2,3
48,2,2,26,1.031262,6.233441,144.266724,2,2,2,1
48,2,2,27,1.12787,4.980954,150.519127,2,4,4,2
48,2,2,28,1.183895,5.729066,155.521102,4,5,3,2
48,2,2,29,1.635761,6.47702,161.273259,10,6,1,4
48,2,2,30,0.97091,4.99117,167.759085,4,4,2,1
48,2,2,31,1.142948,6.739097,172.761007,2,6,4,1
48,2,2,32,1.072378,3.986567,179.513602,2,3,5,1
48,2,2,33,1.555858,4.985069,183.515181,2,5,4,1
48,2,2,34,1.178923,4.233201,188.517061,12,2,1,4
48,2,2,35,1.215204,6.98137,192.768736,6,4,1,3
48,2,2,36,1.058582,4.228653,199.771426,8,4,4,1
48,2,3,1,1.087886,9.466122,0.034102,6,3,3,2
48,2,3,2,1.188917,3.979087,9.521082,12,1,3,2
48,2,3,3,1.845332,10.727588,13.52266,10,4,2,2
48,2,3,4,0.919862,3.990167,24.260119,4,2,2,2
48,2,3,5,0.987366,10.238553,28.261616,12,1,1,4
48,2,3,6,0.920435,6.734694,38.515556,2,6,5,2
48,2,3,7,0.644868,12.231965,45.268191,8,2,3,2
48,2,3,8,1.244148,4.727312,57.522858,4,2,5,1
48,2,3,9,0.919943,6.992114,62.258053,8,2,2,2
48,2,3,10,1.21025,6.989542,69.260703,6,1,1,4
48,2,3,11,1.198606,3.986868,76.263393,10,4,4,3
48,2,3,12,1.120073,3.985247,80.264931,12,4,5,1
48,2,3,13,1.143536,4.233781,84.266467,6,6,1,1
48,2,3,14,1.489948,3.982064,88.5181,4,3,3,1
48,2,3,15,0.817364,7.730525,92.51964,4,2,4,2
48,2,3,16,1.059392,7.227605,100.272616,8,5,3,1
48,2,3,17,NaN,3.991436,107.508773,2,6,1,NaN
48,2,3,18,1.010689,4.48981,111.51027,4,5,5,1
48,2,3,19,1.142988,4.488078,116.01204,4,4,3,1
48,2,3,20,1.347236,3.986476,120.513768,10,1,2,3
48,2,3,21,0.781701,3.984938,124.515306,6,3,5,1
48,2,3,22,1.503049,3.983378,128.516844,4,2,3,1
48,2,3,23,1.381665,5.981825,132.518341,10,2,3,3
48,2,3,24,0.712346,4.479458,138.520688,8,3,3,1
48,2,3,25,1.132516,5.727875,143.022376,12,3,2,3
48,2,3,26,1.241003,3.992292,148.757954,8,1,3,3
48,2,3,27,0.970557,3.990798,152.759451,12,2,4,1
48,2,3,28,0.800981,3.989138,156.761029,4,3,2,1
48,2,3,29,1.063416,3.987718,160.762526,12,6,2,3
48,2,3,30,0.938903,5.486138,164.764105,6,5,4,1
48,2,3,31,1.199833,3.984043,170.266176,8,6,1,1
48,2,3,32,0.992251,3.982428,174.267714,12,4,2,1
48,2,3,33,0.936719,8.480833,178.269293,6,1,3,1
48,2,3,34,1.285492,9.227641,186.772519,2,5,1,1
48,2,3,35,1.196602,3.990733,196.0094,12,6,3,2
48,2,3,36,1.035072,3.989233,200.010939,10,2,5,1
48,2,4,1,1.328211,10.46452,0.035747,6,3,1,4
48,2,4,2,1.345877,9.977107,10.523108,6,1,4,1
48,2,4,3,1.443597,3.989919,20.51032,8,6,2,3
48,2,4,4,1.324149,5.238331,24.511817,10,2,2,3
48,2,4,5,1.348182,6.986258,29.763834,8,1,2,3
48,2,4,6,1.338433,4.983723,36.766527,12,5,2,3
48,2,4,7,1.398512,6.231595,41.768489,10,5,2,2
48,2,4,8,1.132075,4.729377,48.020891,2,3,4,1
48,2,4,9,1.533284,6.727531,52.772676,12,3,4,2
48,2,4,10,NaN,5.241603,59.508638,2,4,2,NaN
48,2,4,11,0.903372,7.73955,64.760615,8,4,3,2
48,2,4,12,1.22133,3.986509,72.513636,2,2,5,1
48,2,4,13,1.339881,5.735068,76.515131,10,5,4,2
48,2,4,14,0.886692,6.482903,82.267342,6,4,4,1
48,2,4,15,1.173144,3.980355,88.769841,10,1,1,4
48,2,4,16,1.130607,4.978784,92.771378,4,1,4,1
48,2,4,17,0.979639,3.976838,97.773341,10,2,1,4
48,2,4,18,0.780811,5.741994,101.758165,6,2,3,1
48,2,4,19,0.964599,6.23979,107.510373,6,2,1,1
48,2,4,20,1.338193,5.237361,113.762777,10,6,3,3
48,2,4,21,0.698135,4.485367,119.014836,4,1,5,1
48,2,4,22,0.916526,4.483623,123.516525,10,3,5,1
48,2,4,23,0.687692,3.981875,128.018295,8,5,4,1
48,2,4,24,0.873199,7.980372,132.01979,12,5,1,4
48,2,4,25,0.893031,4.977235,140.022908,8,1,5,1
48,2,4,26,0.801834,5.241981,145.008156,12,3,3,1
48,2,4,27,0.753842,5.490126,150.260132,10,2,4,1
48,2,4,28,1.323697,3.987844,155.762287,12,2,3,2
48,2,4,29,0.715203,6.73646,159.763784,6,5,1,1
48,2,4,30,0.820588,4.233784,166.51638,8,3,5,1
48,2,4,31,0.869035,5.982147,170.768012,8,6,3,1
48,2,4,32,0.692666,4.979835,176.770319,6,4,2,1
48,2,4,33,0.604705,4.47796,181.772282,8,2,5,1
48,2,4,34,NaN,6.492907,186.257338,8,3,2,NaN
48,2,4,35,0.778147,6.740324,192.759837,10,3,1,4
48,2,4,36,0.87051,4.487743,199.512431,12,2,5,4
48,2,5,1,1.088582,5.21387,0.036392,10,3,2,3
48,2,5,2,0.73919,3.97846,5.271779,6,2,5,1
48,2,5,3,1.207664,6.976931,9.273316,8,4,1,3
48,2,5,4,1.028648,3.990755,16.259334,10,1,5,1
48,2,5,5,1.223158,5.239407,20.26083,4,6,1,1
48,2,5,6,1.193141,6.487309,25.512848,12,6,5,1
48,2,5,7,0.806649,5.484868,32.015345,6,2,2,2
48,2,5,8,0.866489,3.982763,37.51746,12,5,5,1
48,2,5,9,0.713987,4.731203,41.518998,8,4,5,1
48,2,5,10,1.059115,6.979358,46.270865,12,4,4,1
48,2,5,11,1.604467,8.976651,53.273513,4,4,1,1
48,2,5,12,0.737691,3.989852,62.2603,2,1,5,1
48,2,5,13,0.696123,5.48828,66.261879,2,2,3,1
48,2,5,14,0.886019,3.986175,71.763992,2,3,3,1
48,2,5,15,1.241388,8.23459,75.765488,6,6,2,1
48,2,5,16,0.665288,4.73152,84.0187,6,4,5,1
48,2,5,17,0.647507,5.72968,88.770483,8,3,4,1
48,2,5,18,0.557291,5.227465,94.522694,2,5,2,1
48,2,5,19,0.670912,5.492127,99.758082,2,1,3,1
48,2,5,20,0.598854,3.990097,105.260154,6,3,2,1
48,2,5,21,0.716267,5.488474,109.261691,6,5,5,1
48,2,5,22,0.726186,3.986435,114.763805,6,3,4,1
48,2,5,23,1.015608,4.23472,118.765342,10,3,3,1
48,2,5,24,0.938025,3.983086,123.016975,4,3,5,1
48,2,5,25,0.885406,6.731612,127.018554,8,6,4,1
48,2,5,26,0.638842,3.979108,133.771149,4,6,4,1
48,2,5,27,1.437308,5.227478,137.772686,8,2,4,1
48,2,5,28,0.815,3.992091,143.00799,12,6,4,1
48,2,5,29,0.696475,7.490636,147.009528,10,4,5,1
48,2,5,30,0.80853,6.987795,154.512451,12,3,5,1
48,2,5,31,0.804854,6.23511,161.515142,12,1,4,1
48,2,5,32,0.648496,5.482748,167.767504,2,2,4,1
48,2,5,33,0.625389,7.730551,173.269616,10,5,5,1
48,2,5,34,0.843365,7.227528,181.022638,10,6,2,1
48,2,5,35,0.891292,4.741449,188.258708,4,6,3,1
48,2,5,36,0.927449,10.989623,193.010535,8,4,2,3
49,2,1,1,1.472093,4.96523,0.0349,12,1,4,3
49,2,1,2,1.266832,4.729968,5.020191,2,2,3,2
49,2,1,3,1.030978,5.228083,9.772016,12,5,4,2
49,2,1,4,1.988636,9.9929,15.007361,10,6,3,3
49,2,1,5,0.974794,5.238963,25.011203,12,1,1,4
49,2,1,6,NaN,13.237075,30.263179,8,3,3,NaN
49,2,1,7,NaN,6.481807,43.518271,2,4,2,NaN
49,2,1,8,1.460226,5.22934,50.020769,4,2,2,3
49,2,1,9,1.143224,3.977297,55.272787,2,3,5,2
49,2,1,10,1.260306,6.242512,59.257652,6,3,3,2
49,2,1,11,1.236959,6.490105,65.510055,10,4,4,2
49,2,1,12,0.710472,4.237682,72.012552,2,5,4,2
49,2,1,13,0.809769,4.485913,76.264226,10,6,4,2
49,2,1,14,0.497102,4.984242,80.765915,10,1,4,2
49,2,1,15,0.623169,4.982326,85.767836,10,5,3,2
49,2,1,16,1.010245,4.23037,90.769757,12,4,2,3
49,2,1,17,0.748617,3.978747,95.021391,2,6,5,2
49,2,1,18,1.151026,4.727139,99.02297,2,6,2,2
49,2,1,19,0.945941,8.492078,103.758081,6,3,4,2
49,2,1,20,1.17171,4.488889,112.261348,12,6,4,2
49,2,1,21,1.131901,4.987121,116.763119,4,5,2,3
49,2,1,22,1.169985,5.735063,121.765041,6,3,1,3
49,2,1,23,0.748751,6.982915,127.51725,4,2,4,2
49,2,1,24,1.026102,3.980333,134.519899,8,2,1,3
49,2,1,25,0.880573,5.478702,138.521437,10,2,4,2
49,2,1,26,0.92046,5.476692,144.023548,2,1,3,2
49,2,1,27,0.99203,5.241119,149.50899,10,1,3,2
49,2,1,28,0.906012,4.489138,154.761008,4,5,5,2
49,2,1,29,0.993233,4.737371,159.262778,10,3,2,3
49,2,1,30,1.218467,5.23568,164.014563,12,5,3,2
49,2,1,31,0.855395,4.983524,169.266622,10,5,4,2
49,2,1,32,0.830472,7.231566,174.268543,2,1,4,2
49,2,1,33,1.313732,4.22881,181.521287,8,5,3,2
49,2,1,34,1.041054,5.477276,185.772963,4,4,1,3
49,2,1,35,1.111622,5.991847,191.258403,6,1,5,2
49,2,1,36,1.637369,6.739497,197.260667,6,6,2,2
49,2,2,1,1.535181,5.96745,0.032827,12,5,5,2
49,2,2,2,1.161488,4.481635,6.018459,10,2,1,3
49,2,2,3,0.94975,13.230066,10.520189,6,2,3,2
49,2,2,4,1.753393,3.99157,23.758608,10,2,3,3
49,2,2,5,1.249817,4.740088,27.760167,12,4,5,2
49,2,2,6,0.944995,3.988244,32.512013,12,1,2,3
49,2,2,7,0.907498,4.736734,36.513509,6,6,5,2
49,2,2,8,1.62168,4.484878,41.265335,12,2,2,2
49,2,2,9,0.834949,6.733196,45.767064,10,3,5,2
49,2,2,10,NaN,3.980414,52.519699,6,5,1,NaN
49,2,2,11,1.562805,8.478882,56.521194,6,1,4,2
49,2,2,12,0.860235,7.242478,65.00779,4,4,4,2
49,2,2,13,NaN,3.989598,72.260617,2,1,1,NaN
49,2,2,14,1.183888,4.238104,76.262154,8,1,5,2
49,2,2,15,0.881269,7.486422,80.513745,2,2,4,2
49,2,2,16,1.393304,6.233616,88.016629,10,4,2,2
49,2,2,17,0.870974,3.98107,94.269031,10,6,1,3
49,2,2,18,1.287412,5.97963,98.270608,10,6,5,2
49,2,2,19,1.470148,3.97728,104.272873,6,4,1,2
49,2,2,20,1.069234,6.242385,108.257779,4,1,5,2
49,2,2,21,1.646829,6.48997,114.510181,12,6,2,3
49,2,2,22,1.170339,5.987468,121.012679,10,2,2,3
49,2,2,23,1.326075,5.735166,127.014943,4,5,4,2
49,2,2,24,0.949931,4.483009,132.767154,2,4,1,2
49,2,2,25,1.053137,4.981285,137.268883,6,3,2,2
49,2,2,26,1.11922,7.729357,142.270804,12,3,2,3
49,2,2,27,0.805876,5.743007,150.00715,4,3,4,2
49,2,2,28,1.146709,3.990849,155.759319,8,6,5,2
49,2,2,29,1.211129,4.239275,159.760855,10,3,1,3
49,2,2,30,1.067531,4.487696,164.012488,12,6,3,2
49,2,2,31,1.577805,4.236038,168.514218,8,4,1,3
49,2,2,32,0.893185,9.984316,172.765853,2,1,5,2
49,2,2,33,1.040331,4.23046,182.769696,8,2,2,2
49,2,2,34,1.848657,7.478839,187.021329,6,2,1,2
49,2,2,35,0.799446,5.242588,194.507578,6,6,3,2
49,2,2,36,0.791468,4.240517,199.759555,4,6,4,2
49,2,3,1,0.998002,7.473084,0.027106,8,2,4,2
49,2,3,2,0.843732,4.98685,7.513315,6,4,5,2
49,2,3,3,0.825815,3.984988,12.515236,8,1,1,3
49,2,3,4,0.838274,3.983459,16.516773,8,4,5,2
49,2,3,5,0.72974,7.981854,20.518311,10,5,5,2
49,2,3,6,0.66571,9.978902,28.521344,2,2,2,2
49,2,3,7,1.021548,10.491594,38.508514,8,5,5,2
49,2,3,8,0.992363,3.987456,49.01259,2,5,1,2
49,2,3,9,0.976983,3.985987,53.014086,12,2,1,3
49,2,3,10,0.71242,3.984428,57.015624,2,4,3,2
49,2,3,11,1.021849,13.733097,61.017203,4,6,5,2
49,2,3,12,0.647589,5.22759,74.772487,4,3,2,2
49,2,3,13,0.603234,3.992307,80.007831,2,4,4,2
49,2,3,14,1.462729,5.240826,84.009329,12,3,3,2
49,2,3,15,0.689749,8.738842,89.261344,2,6,4,2
49,2,3,16,0.598696,4.718739,98.031422,2,5,3,2
49,2,3,17,1.060537,3.983693,102.766533,8,5,4,2
49,2,3,18,0.868947,3.982052,106.768113,4,6,2,2
49,2,3,19,0.771409,4.730508,110.769648,6,4,4,2
49,2,3,20,0.784588,3.978677,115.521474,12,4,3,3
49,2,3,21,0.839096,3.977179,119.522971,10,4,3,2
49,2,3,22,0.692225,10.742325,123.507835,12,2,5,2
49,2,3,23,0.761097,5.738113,134.261967,12,3,5,2
49,2,3,24,0.763902,3.985909,140.014175,4,2,3,2
49,2,3,25,0.65836,8.484499,144.015712,6,2,5,2
49,2,3,26,1.414089,3.981256,152.518979,4,2,1,3
49,2,3,27,0.920552,3.979673,156.520515,8,2,5,2
49,2,3,28,0.84598,3.978045,160.522096,10,1,5,2
49,2,3,29,0.814114,5.993177,164.506959,12,3,1,3
49,2,3,30,0.804861,3.990967,170.509266,4,6,3,2
49,2,3,31,0.993273,5.489355,174.510802,6,6,1,2
49,2,3,32,1.219187,5.237277,180.012874,12,4,4,2
49,2,3,33,0.644207,5.235352,185.264894,4,3,3,2
49,2,3,34,0.948072,4.983226,190.516952,8,4,4,2
49,2,3,35,0.674243,3.981408,195.518832,2,3,2,2
49,2,3,36,1.055742,4.479773,199.520368,8,3,1,3
49,2,4,1,1.067184,9.213545,0.036747,12,4,1,3
49,2,4,2,0.723363,6.976476,9.273629,8,2,3,2
49,2,4,3,1.312305,3.990537,16.259687,6,1,1,2
49,2,4,4,1.243764,5.988877,20.261225,12,1,3,2
49,2,4,5,0.825464,3.986565,26.26353,6,5,4,2
49,2,4,6,0.710917,4.985096,30.265068,6,5,2,2
49,2,4,7,1.276998,4.48324,35.26699,10,5,1,3
49,2,4,8,0.929271,9.981524,39.76872,2,2,1,2
49,2,4,9,1.0456,13.227647,49.772521,12,5,2,2
49,2,4,10,1.803054,7.989102,63.010981,10,1,2,3
49,2,4,11,0.985876,5.736093,71.014056,4,1,2,2
49,2,4,12,1.077741,4.733896,76.766265,10,3,3,2
49,2,4,13,1.026956,3.982218,81.51805,8,1,4,2
49,2,4,14,0.818415,3.980538,85.519586,12,5,1,3
49,2,4,15,0.647871,3.979019,89.521125,10,1,1,3
49,2,4,16,0.988285,3.977444,93.522701,6,2,4,2
49,2,4,17,1.106429,3.992671,97.507566,12,6,1,3
49,2,4,18,0.854883,3.991097,101.509062,10,6,2,2
49,2,4,19,0.748353,7.239491,105.51064,12,6,5,2
49,2,4,20,0.908617,3.986774,112.763386,8,1,2,2
49,2,4,21,0.822068,3.985124,116.764964,12,3,4,2
49,2,4,22,0.661534,5.983785,120.766461,2,5,2,2
49,2,4,23,0.72021,3.98151,126.768766,2,6,3,2
49,2,4,24,0.61654,4.979824,130.770345,10,2,5,2
49,2,4,25,0.722777,4.227944,135.772224,6,4,2,2
49,2,4,26,0.887819,3.992885,140.007185,4,5,1,2
49,2,4,27,0.741268,3.991409,144.008723,4,5,3,2
49,2,4,28,0.573747,5.989886,148.01026,6,6,4,2
49,2,4,29,0.668446,3.987583,154.012565,10,3,4,2
49,2,4,30,0.461905,3.986003,158.014104,2,4,5,2
49,2,4,31,0.407331,3.984448,162.015682,8,4,2,2
49,2,4,32,0.586727,5.483063,166.017177,2,1,2,2
49,2,4,33,0.777706,11.98095,171.519292,12,1,5,2
49,2,4,34,0.610776,8.243026,183.507229,6,5,3,2
49,2,4,35,0.885573,3.989675,191.760441,8,6,3,2
49,2,4,36,0.838075,8.238139,195.761936,10,4,1,3
49,2,5,1,1.087897,4.224092,0.026103,6,4,3,2
49,2,5,2,0.981934,3.989176,4.261063,8,6,4,2
49,2,5,3,0.843394,4.237563,8.262601,8,4,3,2
49,2,5,4,0.841724,10.235892,12.514275,6,2,2,2
49,2,5,5,1.071831,12.231937,22.768172,8,1,3,2
49,2,5,6,0.943121,8.227226,35.022882,10,5,2,3
49,2,5,7,0.686611,4.490737,43.259419,8,5,1,3
49,2,5,8,1.6599,3.98915,47.761107,4,2,5,2
49,2,5,9,0.968372,5.987596,51.762645,12,2,3,2
49,2,5,10,0.569054,4.235206,57.764949,6,3,5,2
49,2,5,11,0.675424,5.483547,62.016584,2,3,1,2
49,2,5,12,0.570298,9.981466,67.518698,6,5,5,2
49,2,5,13,0.689423,4.977664,77.522582,6,1,2,2
49,2,5,14,1.166221,4.242438,82.50779,8,5,2,3
49,2,5,15,0.812553,5.990778,86.759464,2,2,5,2
49,2,5,16,0.676203,3.988376,92.76177,4,1,1,2
49,2,5,17,1.332695,3.986923,96.763307,4,6,1,2
49,2,5,18,0.667206,3.985458,100.764801,2,5,5,2
49,2,5,19,0.414724,7.733917,104.766338,6,1,3,2
49,2,5,20,0.584825,4.230828,112.519317,2,3,3,2
49,2,5,21,0.491019,4.229174,116.770992,12,2,4,2
49,2,5,22,0.620379,4.477544,121.022625,2,6,1,2
49,2,5,23,0.553366,4.242527,125.50764,4,4,2,2
49,2,5,24,0.676657,11.74081,129.759315,4,3,5,2
49,2,5,25,0.810178,3.986334,141.513831,4,3,1,2
49,2,5,26,0.618646,4.734731,145.515368,4,4,3,2
49,2,5,27,0.846864,7.483011,150.267151,8,3,2,3
49,2,5,28,0.442937,3.980146,157.770076,2,3,4,2
49,2,5,29,0.569403,5.478587,161.771613,4,1,4,2
49,2,5,30,0.857337,3.976454,167.273684,8,3,5,2
49,2,5,31,0.571375,6.241687,171.258591,8,3,4,2
49,2,5,32,0.764069,5.73921,177.510951,8,6,1,3
49,2,5,33,0.535826,5.987001,183.263161,8,6,2,2
49,2,5,34,0.666543,3.984646,189.265509,4,4,5,2
49,2,5,35,0.755972,6.233165,193.267004,10,4,5,2
49,2,5,36,0.552566,4.48069,199.519447,4,1,3,2
52,2,1,1,1.326115,5.711417,0.038843,2,5,3,3
52,2,1,2,1.299602,7.725783,5.774382,2,3,2,4
52,2,1,3,1.491245,4.239455,13.510688,6,6,5,3
52,2,1,4,1.422644,5.237754,17.762362,2,5,5,2
52,2,1,5,1.106653,5.985844,23.014338,10,4,3,4
52,2,1,6,0.893424,5.983491,29.016644,12,4,3,4
52,2,1,7,0.634094,5.481297,35.018949,12,5,3,4
52,2,1,8,0.880896,7.229096,40.521066,10,5,1,4
52,2,1,9,0.711111,7.976347,47.773893,8,1,1,4
52,2,1,10,1.5207,11.489868,55.760294,2,3,1,4
52,2,1,11,0.822234,3.985467,67.264715,12,2,2,4
52,2,1,12,0.683799,4.483955,71.266211,12,6,1,4
52,2,1,13,0.626061,3.982216,75.767939,10,4,1,4
52,2,1,14,1.375524,4.730763,79.769477,4,5,4,2
52,2,1,15,0.662688,5.228967,84.521303,4,3,1,4
52,2,1,16,1.346666,3.976835,89.77332,4,4,4,1
52,2,1,17,1.446721,4.241915,93.758227,10,6,4,3
52,2,1,18,0.684187,5.740421,98.009822,8,2,1,4
52,2,1,19,1.212926,4.488097,103.762072,6,4,3,2
