"","SubID","TrialOrder","cost_one","LargeReward","cost_two","SmallReward","Decision"
"1322",310,9,0.1,2,0,1.06,1
"1323",310,10,0.5,4,0,0.24,0
"1324",310,11,0.1,4,0,4,0
"1325",310,12,0.7,4,0,0.05,1
"1326",310,13,0.7,3,0,1.38,0
"1327",310,14,0.5,3,0,0.55,1
"1328",310,15,0.7,4,0,0.02,1
"1329",310,16,0.5,4,0,0.03,1
"1330",310,17,0.3,2,0,0.3,1
"1331",310,18,0.7,3,0,1.84,0
"1332",310,19,0.5,2,0,0.37,1
"1333",310,20,0.5,3,0,1.1,0
"1334",310,21,0.1,2,0,1.77,1
"1335",310,22,0.3,3,0,0.42,1
"1336",310,23,0.5,2,0,0.74,1
"1337",310,24,0.3,4,0,0.52,1
"1338",310,25,0.3,4,0,0.21,1
"1339",310,26,0.3,3,0,0.63,1
"1340",310,27,0.7,4,0,0.04,0
"1341",310,28,0.5,2,0,0.56,1
"1342",310,29,0.1,3,0,3,0
"1343",310,30,0.7,3,0,0.92,0
"1344",310,31,0.1,4,0,2.45,1
"1345",310,32,0.5,4,0,0.1,1
"1346",310,33,0.3,3,0,0.32,1
"1347",310,34,0.5,4,0,0.19,1
"1348",310,35,0.7,2,0,0.62,1
"1349",310,36,0.3,4,0,0.07,1
"1350",310,37,0.5,3,0,0.83,0
"1351",310,38,0.1,2,0,1.42,1
"1352",310,39,0.7,2,0,0.47,0
"1353",310,40,0.1,4,0,3.26,1
"1354",310,41,0.3,2,0,0.12,1
"1355",310,42,0.1,2,0,0.24,1
"1356",310,43,0.3,2,0,0.18,1
"1357",310,44,0.7,2,0,0.31,0
"1358",310,45,0.1,3,0,2.68,1
"1359",310,46,0.7,3,0,0.31,0
"1360",310,47,0.3,4,0,0.32,1
"1361",310,48,0.5,3,0,1.38,0
"1362",310,49,0.3,4,0,0.42,1
"1363",310,50,0.5,2,0,0.93,0
"1364",310,51,0.7,2,0,0.94,0
"1365",310,52,0.1,2,0,0.71,1
"1366",310,53,0.1,3,0,3,0
"1367",310,54,0.7,3,0,2.3,0
"1368",310,55,0.7,4,0,0.06,1
"1369",310,56,0.3,3,0,0.21,1
"1370",310,57,0.1,4,0,4,0
"1371",310,58,0.5,3,0,1.66,0
"1372",310,59,0.3,4,0,0.32,1
"1373",310,60,0.3,2,0,0.12,1
"1374",310,61,0.7,3,0,1.84,0
"1375",310,62,0.7,3,0,1.38,0
"1376",310,63,0.5,2,0,0.93,0
"1377",310,64,0.1,2,0,2,0
"1378",310,65,0.7,2,0,0.47,0
"1379",310,66,0.7,2,0,0.31,0
"1380",310,67,0.3,4,0,0.52,1
"1381",310,68,0.5,4,0,0.1,1
"1382",310,69,0.5,2,0,0.37,0
"1383",310,70,0.5,4,0,0.19,1
"1384",310,71,0.7,2,0,0.62,0
"1385",310,72,0.1,2,0,1.42,1
"1386",310,73,0.3,4,0,0.63,0
"1387",310,74,0.1,3,0,3,0
"1388",310,75,0.1,3,0,3,0
"1389",310,76,0.1,3,0,1.79,1
"1390",310,77,0.5,2,0,0.12,0
"1391",310,78,0.7,4,0,0.05,1
"1392",310,79,0.7,4,0,0.06,1
"1393",310,80,0.1,3,0,2.68,1
"1394",310,81,0.7,4,0,0.04,1
"1395",310,82,0.3,4,0,0.21,1
"1396",310,83,0.3,2,0,0.3,1
"1397",310,84,0.7,3,0,0.92,0
"1398",310,85,0.1,2,0,1.77,0
"1399",310,86,0.3,3,0,0.52,0
"1400",310,87,0.5,3,0,0.55,0
"1401",310,88,0.7,4,0,0.02,1
"1402",310,89,0.5,3,0,1.1,0
"1403",310,90,0.3,3,0,0.07,1
"1404",310,91,0.5,3,0,1.38,0
"1405",310,92,0.3,3,0,0.32,1
"1406",310,93,0.5,4,0,0.24,0
"1407",310,94,0.5,2,0,0.74,0
"1408",310,95,0.3,2,0,0.24,1
"1409",310,96,0.7,2,0,0.78,0
"1410",310,97,0.3,4,0,0.42,1
"1411",310,98,0.7,3,0,2.3,0
"1412",310,99,0.3,3,0,0.21,1
"1413",310,100,0.1,4,0,0.54,1
"1414",310,101,0.3,2,0,0.18,1
"1415",310,102,0.1,4,0,1.63,1
"1416",310,103,0.1,4,0,2.45,1
"1417",310,104,0.5,2,0,0.56,0
"1418",310,105,0.1,2,0,1.06,1
"1419",310,106,0.7,2,0,0.1,0
"1420",310,107,0.5,3,0,0.83,0
"1421",310,108,0.5,4,0,0.14,0
"1422",310,109,0.7,4,0,0.07,1
"1423",310,110,0.1,4,0,3.26,1
"1424",310,111,0.3,3,0,0.42,1
"1425",310,112,0.1,2,0,0.71,1
"1426",310,113,0.3,3,0,0.32,1
"1427",310,114,0.1,2,0,0.71,1
"1428",310,115,0.3,3,0,0.07,1
"1429",310,116,0.5,2,0,0.12,1
"1430",310,117,0.7,4,0,0.07,1
"1431",310,118,0.5,2,0,0.56,0
"1432",310,119,0.7,3,0,0.31,0
"1433",310,120,0.7,2,0,0.31,0
"1434",310,121,0.7,4,0,0.06,1
"1435",310,122,0.1,3,0,1.79,1
"1436",310,123,0.1,3,0,0.6,1
"1437",310,124,0.5,3,0,1.1,0
"1438",310,125,0.3,4,0,0.42,1
"1439",310,126,0.1,4,0,2.45,1
"1440",310,127,0.1,3,0,3,0
"1441",310,128,0.7,2,0,0.47,0
"1442",310,129,0.7,3,0,2.3,0
"1443",310,130,0.3,2,0,0.12,1
"1444",310,131,0.5,2,0,0.37,0
"1445",310,132,0.7,4,0,0.05,1
"1446",310,133,0.5,4,0,0.14,1
"1447",310,134,0.3,3,0,0.63,1
"1448",310,135,0.5,4,0,0.1,1
"1449",310,136,0.7,2,0,0.78,0
"1450",310,137,0.7,2,0,0.62,0
"1451",310,138,0.1,2,0,1.06,1
"1452",310,139,0.3,3,0,0.52,1
"1453",310,140,0.3,3,0,0.42,1
"1454",310,141,0.7,4,0,0.02,1
"1455",310,142,0.5,3,0,0.55,0
"1456",310,143,0.7,3,0,1.38,0
"1457",310,144,0.3,2,0,0.24,1
"1458",310,145,0.3,4,0,0.52,1
"1459",310,146,0.3,4,0,0.21,1
"1460",310,147,0.5,2,0,0.74,0
"1461",310,148,0.1,4,0,1.63,1
"1462",310,149,0.3,3,0,0.21,1
"1463",310,150,0.7,3,0,0.92,0
"1464",310,151,0.3,2,0,0.3,1
"1465",310,152,0.3,4,0,0.32,1
"1466",310,153,0.1,2,0,1.77,1
"1467",310,154,0.1,4,0,4,0
"1468",310,155,0.1,3,0,2.68,1
"1469",310,156,0.5,4,0,0.29,1
"1470",310,157,0.5,3,0,0.83,1
"1471",310,158,0.1,4,0,3.26,1
"1472",310,159,0.3,2,0,0.18,1
"1473",310,160,0.1,2,0,1.42,1
"1474",310,161,0.5,3,0,1.38,0
"1475",310,162,0.1,3,0,3,0
"1476",310,163,0.5,2,0,0.93,0
"1477",310,164,0.5,4,0,0.24,1
"1478",310,165,0.1,4,0,4,0
"1479",310,166,0.7,3,0,1.84,0
"1480",310,167,0.5,4,0,0.19,1
"1481",310,168,0.7,4,0,0.04,1
"1482",312,2,0.1,4,0,4,0
"1483",312,3,0.1,4,0,1.75,1
"1484",312,4,0.1,3,0,1.37,1
"1485",312,5,0.3,2,0,1.22,0
"1486",312,6,0.3,3,0,2.36,0
"1487",312,7,0.5,3,0,3,0
"1488",312,8,0.7,2,0,0.87,0
"1489",312,9,0.1,2,0,1.42,1
"1490",312,10,0.5,4,0,2.96,0
"1491",312,11,0.1,4,0,4,0
"1492",312,12,0.7,4,0,1.85,0
"1493",312,13,0.7,3,0,1.41,0
"1494",312,14,0.5,3,0,1.15,1
"1495",312,15,0.7,4,0,0.92,1
"1496",312,16,0.5,4,0,0.39,1
"1497",312,17,0.3,2,0,1.53,0
"1498",312,18,0.7,3,0,1.88,0
"1499",312,19,0.5,2,0,1.06,0
"1500",312,20,0.5,3,0,2.29,0
"1501",312,21,0.1,2,0,2,0
"1502",312,22,0.3,3,0,1.88,1
"1503",312,23,0.5,2,0,2,0
"1504",312,24,0.3,4,0,4,0
"1505",312,25,0.3,4,0,2.27,1
"1506",312,26,0.3,3,0,2.83,0
"1507",312,27,0.7,4,0,1.39,1
"1508",312,28,0.5,2,0,1.59,0
"1509",312,29,0.1,3,0,2.74,0
"1510",312,30,0.7,3,0,0.94,1
"1511",312,31,0.1,4,0,2.62,1
"1512",312,32,0.5,4,0,1.18,1
"1513",312,33,0.3,3,0,1.41,1
"1514",312,34,0.5,4,0,2.36,1
"1515",312,35,0.7,2,0,0.7,1
"1516",312,36,0.3,4,0,0.76,1
"1517",312,37,0.5,3,0,1.72,0
"1518",312,38,0.1,2,0,1.9,0
"1519",312,39,0.7,2,0,0.52,1
"1520",312,40,0.1,4,0,3.49,0
"1521",312,41,0.3,2,0,0.61,1
"1522",312,42,0.1,2,0,0.32,1
"1523",312,43,0.3,2,0,0.92,0
"1524",312,44,0.7,2,0,0.35,1
"1525",312,45,0.1,3,0,2.05,1
"1526",312,46,0.7,3,0,0.31,1
"1527",312,47,0.3,4,0,3.41,0
"1528",312,48,0.5,3,0,2.86,0
"1529",312,49,0.3,4,0,4,0
"1530",312,50,0.5,2,0,2,0
"1531",312,51,0.7,2,0,1.04,0
"1532",312,52,0.1,2,0,0.95,1
"1533",312,53,0.1,3,0,3,0
"1534",312,54,0.7,3,0,2.36,0
"1535",312,55,0.7,4,0,2.31,0
"1536",312,56,0.3,3,0,0.94,1
"1537",312,57,0.1,4,0,4,0
"1538",312,58,0.5,3,0,3,0
"1539",312,59,0.3,4,0,3.41,0
"1540",312,60,0.3,2,0,0.61,1
"1541",312,61,0.7,3,0,1.88,0
"1542",312,62,0.7,3,0,1.41,0
"1543",312,63,0.5,2,0,2,0
"1544",312,64,0.1,2,0,2,0
"1545",312,65,0.7,2,0,0.52,1
"1546",312,66,0.7,2,0,0.35,0
"1547",312,67,0.3,4,0,4,0
"1548",312,68,0.5,4,0,1.18,1
"1549",312,69,0.5,2,0,1.06,0
"1550",312,70,0.5,4,0,2.36,0
"1551",312,71,0.7,2,0,0.7,1
"1552",312,72,0.1,2,0,1.9,0
"1553",312,73,0.3,4,0,4,0
"1554",312,74,0.1,3,0,3,0
"1555",312,75,0.1,3,0,2.74,0
"1556",312,76,0.1,3,0,1.37,1
"1557",312,77,0.5,2,0,0.35,1
"1558",312,78,0.7,4,0,1.85,0
"1559",312,79,0.7,4,0,2.31,0
"1560",312,80,0.1,3,0,2.05,1
"1561",312,81,0.7,4,0,1.39,0
"1562",312,82,0.3,4,0,2.27,1
"1563",312,83,0.3,2,0,1.53,0
"1564",312,84,0.7,3,0,0.94,1
"1565",312,85,0.1,2,0,2,0
"1566",312,86,0.3,3,0,2.36,0
"1567",312,87,0.5,3,0,1.15,0
"1568",312,88,0.7,4,0,0.92,1
"1569",312,89,0.5,3,0,2.29,0
"1570",312,90,0.3,3,0,0.31,1
"1571",312,91,0.5,3,0,2.86,0
"1572",312,92,0.3,3,0,1.41,1
"1573",312,93,0.5,4,0,2.96,0
"1574",312,94,0.5,2,0,2,0
"1575",312,95,0.3,2,0,1.22,0
"1576",312,96,0.7,2,0,0.87,1
"1577",312,97,0.3,4,0,4,0
"1578",312,98,0.7,3,0,2.36,0
"1579",312,99,0.3,3,0,0.94,1
"1580",312,100,0.1,4,0,0.58,1
"1581",312,101,0.3,2,0,0.92,0
"1582",312,102,0.1,4,0,1.75,1
"1583",312,103,0.1,4,0,2.62,1
"1584",312,104,0.5,2,0,1.59,0
"1585",312,105,0.1,2,0,1.42,0
"1586",312,106,0.7,2,0,0.12,1
"1587",312,107,0.5,3,0,1.72,0
"1588",312,108,0.5,4,0,1.77,0
"1589",312,109,0.7,4,0,2.77,0
"1590",312,110,0.1,4,0,3.49,0
"1591",312,111,0.3,3,0,1.88,0
"1592",312,112,0.1,2,0,0.95,1
"1593",312,113,0.3,3,0,1.41,1
"1594",312,114,0.1,2,0,0.95,1
"1595",312,115,0.3,3,0,0.31,1
"1596",312,116,0.5,2,0,0.35,1
"1597",312,117,0.7,4,0,2.77,0
"1598",312,118,0.5,2,0,1.59,0
"1599",312,119,0.7,3,0,0.31,1
"1600",312,120,0.7,2,0,0.35,1
"1601",312,121,0.7,4,0,2.31,0
"1602",312,122,0.1,3,0,1.37,1
"1603",312,123,0.1,3,0,0.46,1
"1604",312,124,0.5,3,0,2.29,0
"1605",312,125,0.3,4,0,4,0
"1606",312,126,0.1,4,0,2.62,1
"1607",312,127,0.1,3,0,2.74,1
"1608",312,128,0.7,2,0,0.52,1
"1609",312,129,0.7,3,0,2.36,0
"1610",312,130,0.3,2,0,0.61,0
"1611",312,131,0.5,2,0,1.06,0
"1612",312,132,0.7,4,0,1.85,0
"1613",312,133,0.5,4,0,1.77,1
"1614",312,134,0.3,3,0,2.83,0
"1615",312,135,0.5,4,0,1.18,1
"1616",312,136,0.7,2,0,0.87,1
"1617",312,137,0.7,2,0,0.7,0
"1618",312,138,0.1,2,0,1.42,1
"1619",312,139,0.3,3,0,2.36,0
"1620",312,140,0.3,3,0,1.88,0
"1621",312,141,0.7,4,0,0.92,1
"1622",312,142,0.5,3,0,1.15,0
"1623",312,143,0.7,3,0,1.41,0
"1624",312,144,0.3,2,0,1.22,0
"1625",312,145,0.3,4,0,4,0
"1626",312,146,0.3,4,0,2.27,1
"1627",312,147,0.5,2,0,2,0
"1628",312,148,0.1,4,0,1.75,1
"1629",312,149,0.3,3,0,0.94,1
"1630",312,150,0.7,3,0,0.94,1
"1631",312,151,0.3,2,0,1.53,0
"1632",312,152,0.3,4,0,3.41,0
"1633",312,153,0.1,2,0,2,0
"1634",312,154,0.1,4,0,4,0
"1635",312,155,0.1,3,0,2.05,0
"1636",312,156,0.5,4,0,3.55,0
"1637",312,157,0.5,3,0,1.72,0
"1638",312,158,0.1,4,0,3.49,0
"1639",312,159,0.3,2,0,0.92,1
"1640",312,160,0.1,2,0,1.9,0
"1641",312,161,0.5,3,0,2.86,0
"1642",312,162,0.1,3,0,3,0
"1643",312,163,0.5,2,0,2,0
"1644",312,164,0.5,4,0,2.96,0
"1645",312,165,0.1,4,0,4,0
"1646",312,166,0.7,3,0,1.88,0
"1647",312,167,0.5,4,0,2.36,0
"1648",312,168,0.7,4,0,1.39,1
"1649",313,1,0.5,4,0,1.39,1
"1650",313,2,0.1,4,0,4,0
"1651",313,3,0.1,4,0,1.63,1
"1652",313,4,0.1,3,0,1.31,1
"1653",313,5,0.3,2,0,0.14,1
"1654",313,6,0.3,3,0,3,0
"1655",313,7,0.5,3,0,0.74,1
"1656",313,8,0.7,2,0,0.03,0
"1657",313,9,0.1,2,0,1.12,1
"1658",313,10,0.5,4,0,2.31,1
"1659",313,11,0.1,4,0,4,0
"1660",313,12,0.7,4,0,3.05,0
"1661",313,13,0.7,3,0,1.38,0
"1662",313,14,0.5,3,0,0.25,1
"1663",313,15,0.7,4,0,1.52,1
"1664",313,16,0.5,4,0,0.31,1
"1665",313,17,0.3,2,0,0.18,1
"1666",313,18,0.7,3,0,1.84,1
"1667",313,19,0.5,2,0,0.61,1
"1668",313,20,0.5,3,0,0.49,1
"1669",313,22,0.3,3,0,2.68,1
"1670",313,23,0.5,2,0,1.22,0
"1671",313,24,0.3,4,0,4,0
"1672",313,25,0.3,4,0,2.2,1
"1673",313,26,0.3,3,0,3,0
"1674",313,27,0.7,4,0,2.29,0
"1675",313,28,0.5,2,0,0.92,0
"1676",313,29,0.1,3,0,2.63,1
"1677",313,30,0.7,3,0,0.92,1
"1678",313,31,0.1,4,0,2.45,1
"1679",313,32,0.5,4,0,0.92,1
"1680",313,33,0.3,3,0,2.01,0
"1681",313,34,0.5,4,0,1.85,1
"1682",313,35,0.7,2,0,0.02,1
"1683",313,36,0.3,4,0,0.73,1
"1684",313,37,0.5,3,0,0.37,1
"1685",313,38,0.1,2,0,1.49,1
"1686",313,39,0.7,2,0,0.02,1
"1687",313,40,0.1,4,0,3.26,1
"1688",313,41,0.3,2,0,0.07,1
"1689",313,42,0.1,2,0,0.25,1
"1690",313,43,0.3,2,0,0.11,1
"1691",313,44,0.7,2,0,0.01,1
"1692",313,45,0.1,3,0,1.97,1
"1693",313,46,0.7,3,0,0.31,1
"1694",313,47,0.3,4,0,3.29,1
"1695",313,48,0.5,3,0,0.62,1
"1696",313,49,0.3,4,0,4,0
"1697",313,50,0.5,2,0,1.53,0
"1698",313,51,0.7,2,0,0.04,1
"1699",313,52,0.1,2,0,0.74,1
"1700",313,53,0.1,3,0,3,0
"1701",313,54,0.7,3,0,2.3,0
"1702",313,55,0.7,4,0,3.81,1
"1703",313,56,0.3,3,0,1.34,1
"1704",313,57,0.1,4,0,4,0
"1705",313,58,0.5,3,0,0.74,1
"1706",313,59,0.3,4,0,3.29,1
"1707",313,60,0.3,2,0,0.07,1
"1708",313,61,0.7,3,0,1.84,1
"1709",313,62,0.7,3,0,1.38,1
"1710",313,63,0.5,2,0,1.53,1
"1711",313,64,0.1,2,0,2,0
"1712",313,65,0.7,2,0,0.02,1
"1713",313,66,0.7,2,0,0.01,1
"1714",313,67,0.3,4,0,4,0
"1715",313,68,0.5,4,0,0.92,1
"1716",313,69,0.5,2,0,0.61,1
"1717",313,70,0.5,4,0,1.85,1
"1718",313,71,0.7,2,0,0.02,1
"1719",313,72,0.1,2,0,1.49,1
"1720",313,73,0.3,4,0,4,0
"1721",313,74,0.1,3,0,3,0
"1722",313,75,0.1,3,0,2.63,0
"1723",313,76,0.1,3,0,1.31,1
"1724",313,77,0.5,2,0,0.2,0
"1725",313,78,0.7,4,0,3.05,0
"1726",313,79,0.7,4,0,3.81,1
"1727",313,80,0.1,3,0,1.97,1
"1728",313,81,0.7,4,0,2.29,1
"1729",313,82,0.3,4,0,2.2,1
"1730",313,83,0.3,2,0,0.18,1
"1731",313,84,0.7,3,0,0.92,1
"1732",313,85,0.1,2,0,1.86,1
"1733",313,86,0.3,3,0,3,1
"1734",313,87,0.5,3,0,0.25,1
"1735",313,88,0.7,4,0,1.52,0
"1736",313,89,0.5,3,0,0.49,1
"1737",313,90,0.3,3,0,0.45,1
"1738",313,91,0.5,3,0,0.62,1
"1739",313,92,0.3,3,0,2.01,1
"1740",313,93,0.5,4,0,2.31,1
"1741",313,94,0.5,2,0,1.22,0
"1742",313,95,0.3,2,0,0.14,1
"1743",313,96,0.7,2,0,0.03,0
"1744",313,97,0.3,4,0,4,0
"1745",313,98,0.7,3,0,2.3,0
"1746",313,99,0.3,3,0,1.34,1
"1747",313,100,0.1,4,0,0.54,1
"1748",313,101,0.3,2,0,0.11,1
"1749",313,102,0.1,4,0,1.63,1
"1750",313,103,0.1,4,0,2.45,1
"1751",313,104,0.5,2,0,0.92,1
"1752",313,105,0.1,2,0,1.12,1
"1753",313,106,0.7,2,0,0.01,1
"1754",313,107,0.5,3,0,0.37,1
"1755",313,108,0.5,4,0,1.39,1
"1756",313,109,0.7,4,0,4,0
"1757",313,110,0.1,4,0,3.26,1
"1758",313,111,0.3,3,0,2.68,1
"1759",313,112,0.1,2,0,0.74,1
"1760",313,113,0.3,3,0,2.01,0
"1761",313,114,0.1,2,0,0.74,1
"1762",313,115,0.3,3,0,0.45,1
"1763",313,116,0.5,2,0,0.2,0
"1764",313,117,0.7,4,0,4,0
"1765",313,118,0.5,2,0,0.92,1
"1766",313,119,0.7,3,0,0.31,1
"1767",313,120,0.7,2,0,0.01,1
"1768",313,121,0.7,4,0,3.81,1
"1769",313,122,0.1,3,0,1.31,1
"1770",313,123,0.1,3,0,0.44,1
"1771",313,124,0.5,3,0,0.49,1
"1772",313,125,0.3,4,0,4,0
"1773",313,126,0.1,4,0,2.45,1
"1774",313,127,0.1,3,0,2.63,1
"1775",313,128,0.7,2,0,0.02,1
"1776",313,129,0.7,3,0,2.3,0
"1777",313,130,0.3,2,0,0.07,1
"1778",313,131,0.5,2,0,0.61,1
"1779",313,132,0.7,4,0,3.05,0
"1780",313,133,0.5,4,0,1.39,1
"1781",313,134,0.3,3,0,3,0
"1782",313,135,0.5,4,0,0.92,1
"1783",313,136,0.7,2,0,0.03,0
"1784",313,137,0.7,2,0,0.02,1
"1785",313,138,0.1,2,0,1.12,1
"1786",313,139,0.3,3,0,3,0
"1787",313,140,0.3,3,0,2.68,1
"1788",313,141,0.7,4,0,1.52,1
"1789",313,142,0.5,3,0,0.25,1
"1790",313,143,0.7,3,0,1.38,1
"1791",313,144,0.3,2,0,0.14,1
"1792",313,145,0.3,4,0,4,0
"1793",313,146,0.3,4,0,2.2,1
"1794",313,147,0.5,2,0,1.22,0
"1795",313,148,0.1,4,0,1.63,1
"1796",313,149,0.3,3,0,1.34,1
"1797",313,150,0.7,3,0,0.92,1
"1798",313,151,0.3,2,0,0.18,1
"1799",313,152,0.3,4,0,3.29,0
"1800",313,153,0.1,2,0,1.86,1
"1801",313,154,0.1,4,0,4,0
"1802",313,155,0.1,3,0,1.97,1
"1803",313,156,0.5,4,0,2.77,1
"1804",313,157,0.5,3,0,0.37,1
"1805",313,158,0.1,4,0,3.26,1
"1806",313,159,0.3,2,0,0.11,1
"1807",313,160,0.1,2,0,1.49,1
"1808",313,161,0.5,3,0,0.62,1
"1809",313,162,0.1,3,0,3,0
"1810",313,163,0.5,2,0,1.53,1
"1811",313,164,0.5,4,0,2.31,0
"1812",313,165,0.1,4,0,4,0
"1813",313,166,0.7,3,0,1.84,1
"1814",313,167,0.5,4,0,1.85,1
"1815",313,168,0.7,4,0,2.29,0
"1816",314,1,0.5,4,0,1.44,0
"1817",314,2,0.1,4,0,1.75,1
"1818",314,3,0.1,4,0,0.58,1
"1819",314,4,0.1,3,0,1.11,1
"1820",314,5,0.3,2,0,1.19,0
"1821",314,6,0.3,3,0,2.86,1
"1822",314,7,0.5,3,0,3,0
"1823",314,8,0.7,2,0,1.53,0
"1824",314,9,0.1,2,0,0.84,1
"1825",314,10,0.5,4,0,2.4,1
"1826",314,11,0.1,4,0,1.46,1
"1827",314,12,0.7,4,0,2.52,1
"1828",314,13,0.7,3,0,1.38,0
"1829",314,14,0.5,3,0,1.21,1
"1830",314,15,0.7,4,0,1.26,1
"1831",314,16,0.5,4,0,0.32,1
"1832",314,17,0.3,2,0,1.48,1
"1833",314,18,0.7,3,0,1.84,0
"1834",314,19,0.5,2,0,0.05,0
"1835",314,20,0.5,3,0,2.41,1
"1836",314,21,0.1,2,0,1.4,1
"1837",314,22,0.3,3,0,2.29,1
"1838",314,23,0.5,2,0,0.1,1
"1839",314,24,0.3,4,0,1.46,1
"1840",314,25,0.3,4,0,0.58,1
"1841",314,26,0.3,3,0,3,0
"1842",314,27,0.7,4,0,1.89,1
"1843",314,28,0.5,2,0,0.07,1
"1844",314,29,0.1,3,0,2.22,0
"1845",314,30,0.7,3,0,0.92,0
"1846",314,31,0.1,4,0,0.87,1
"1847",314,32,0.5,4,0,0.96,1
"1848",314,33,0.3,3,0,1.72,1
"1849",314,34,0.5,4,0,1.92,1
"1850",314,35,0.7,2,0,1.22,0
"1851",314,36,0.3,4,0,0.19,1
"1852",314,37,0.5,3,0,1.81,1
"1853",314,38,0.1,2,0,1.12,1
"1854",314,39,0.7,2,0,0.92,1
"1855",314,40,0.1,4,0,1.16,1
"1856",314,41,0.3,2,0,0.59,1
"1857",314,42,0.1,2,0,0.19,1
"1858",314,43,0.3,2,0,0.89,1
"1859",314,44,0.7,2,0,0.61,0
"1860",314,45,0.1,3,0,1.67,1
"1861",314,46,0.7,3,0,0.31,1
"1862",314,47,0.3,4,0,0.87,1
"1863",314,48,0.5,3,0,3,0
"1864",314,49,0.3,4,0,1.16,1
"1865",314,50,0.5,2,0,0.12,0
"1866",314,51,0.7,2,0,1.84,0
"1867",314,52,0.1,2,0,0.56,1
"1868",314,53,0.1,3,0,2.78,1
"1869",314,54,0.7,3,0,2.3,0
"1870",314,55,0.7,4,0,3.15,0
"1871",314,56,0.3,3,0,1.15,1
"1872",314,57,0.1,4,0,1.46,1
"1873",314,58,0.5,3,0,3,0
"1874",314,59,0.3,4,0,0.87,1
"1875",314,60,0.3,2,0,0.59,1
"1876",314,61,0.7,3,0,1.84,0
"1877",314,62,0.7,3,0,1.38,0
"1878",314,63,0.5,2,0,0.12,0
"1879",314,64,0.1,2,0,1.67,0
"1880",314,65,0.7,2,0,0.92,0
"1881",314,67,0.3,4,0,1.46,1
"1882",314,68,0.5,4,0,0.96,1
"1883",314,69,0.5,2,0,0.05,1
"1884",314,70,0.5,4,0,1.92,1
"1885",314,71,0.7,2,0,1.22,0
"1886",314,72,0.1,2,0,1.12,0
"1887",314,73,0.3,4,0,1.75,1
"1888",314,74,0.1,3,0,2.78,1
"1889",314,75,0.1,3,0,2.22,1
"1890",314,76,0.1,3,0,1.11,1
"1891",314,77,0.5,2,0,0.02,1
"1892",314,78,0.7,4,0,2.52,0
"1893",314,79,0.7,4,0,3.15,0
"1894",314,80,0.1,3,0,1.67,1
"1895",314,81,0.7,4,0,1.89,1
"1896",314,82,0.3,4,0,0.58,1
"1897",314,83,0.3,2,0,1.48,1
"1898",314,84,0.7,3,0,0.92,0
"1899",314,85,0.1,2,0,1.4,1
"1900",314,86,0.3,3,0,2.86,1
"1901",314,87,0.5,3,0,1.21,1
"1902",314,88,0.7,4,0,1.26,1
"1903",314,89,0.5,3,0,2.41,0
"1904",314,90,0.3,3,0,0.38,1
"1905",314,91,0.5,3,0,3,0
"1906",314,92,0.3,3,0,1.72,1
"1907",314,94,0.5,2,0,0.1,1
"1908",314,95,0.3,2,0,1.19,1
"1909",314,96,0.7,2,0,1.53,0
"1910",314,97,0.3,4,0,1.16,1
"1911",314,98,0.7,3,0,2.3,0
"1912",314,99,0.3,3,0,1.15,1
"1913",314,100,0.1,4,0,0.19,1
"1914",314,102,0.1,4,0,0.58,1
"1915",314,103,0.1,4,0,0.87,1
"1916",314,105,0.1,2,0,0.84,1
"1917",314,106,0.7,2,0,0.2,0
"1918",314,110,0.1,4,0,1.16,1
"1919",314,112,0.1,2,0,0.56,1
"1920",314,113,0.3,3,0,1.72,1
"1921",314,114,0.1,2,0,0.56,1
"1922",314,115,0.3,3,0,0.38,1
"1923",314,117,0.7,4,0,3.78,0
"1924",314,118,0.5,2,0,0.07,1
"1925",314,119,0.7,3,0,0.31,0
"1926",314,120,0.7,2,0,0.61,0
"1927",314,121,0.7,4,0,3.15,0
"1928",314,122,0.1,3,0,1.11,1
"1929",314,124,0.5,3,0,2.41,1
"1930",314,125,0.3,4,0,1.16,1
"1931",314,127,0.1,3,0,2.22,1
"1932",314,128,0.7,2,0,0.92,0
"1933",314,129,0.7,3,0,2.3,0
"1934",314,130,0.3,2,0,0.59,1
"1935",314,131,0.5,2,0,0.05,0
"1936",314,132,0.7,4,0,2.52,0
"1937",314,133,0.5,4,0,1.44,0
"1938",314,134,0.3,3,0,3,0
"1939",314,136,0.7,2,0,1.53,0
"1940",314,138,0.1,2,0,0.84,1
"1941",314,139,0.3,3,0,2.86,1
"1942",314,140,0.3,3,0,2.29,0
"1943",314,146,0.3,4,0,0.58,1
"1944",314,147,0.5,2,0,0.1,1
"1945",314,148,0.1,4,0,0.58,1
"1946",314,149,0.3,3,0,1.15,1
"1947",314,150,0.7,3,0,0.92,0
"1948",314,151,0.3,2,0,1.48,0
"1949",314,152,0.3,4,0,0.87,1
"1950",314,153,0.1,2,0,1.4,1
"1951",314,155,0.1,3,0,1.67,0
"1952",314,156,0.5,4,0,2.88,1
"1953",314,157,0.5,3,0,1.81,1
"1954",314,158,0.1,4,0,1.16,0
"1955",314,159,0.3,2,0,0.89,1
"1956",314,160,0.1,2,0,1.12,1
"1957",314,161,0.5,3,0,3,1
"1958",314,162,0.1,3,0,2.78,1
"1959",314,163,0.5,2,0,0.12,1
"1960",314,164,0.5,4,0,2.4,1
"1961",314,166,0.7,3,0,1.84,1
